time,PHOT,WTON,WTOF,HROR,GB_Pumped storage fleet,GB_Waste fleet,GB_Biomass fleet,GB_OCGT fleet Modern,GB_OCGT fleet Standard,GB_Oil fleet Standard,GB_Oil fleet Subcritical,GB_Other renewable fleet
2016-03-26 00:00:00,0,0.462590693,0.2763,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 01:00:00,0,0.485471985,0.32612,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 02:00:00,0,0.502933207,0.37443,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 03:00:00,0,0.514232352,0.40779,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 04:00:00,0,0.521080722,0.4463,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 05:00:00,0,0.523440329,0.47896,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 06:00:00,0,0.51900095,0.56524,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 07:00:00,0.045147954743255,0.511187085,0.58841,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 08:00:00,0.0851827676240209,0.504468503,0.58132,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 09:00:00,0.113957789382071,0.503998734,0.56894,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 10:00:00,0.162913402959095,0.533444128,0.55131,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 11:00:00,0.244832463011314,0.591204179,0.55072,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 12:00:00,0.327730635335074,0.628064577,0.51127,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 13:00:00,0.354547432550044,0.642496993,0.50352,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 14:00:00,0.382778503046127,0.65443938,0.55485,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 15:00:00,0.359551784160139,0.653464387,0.58497,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 16:00:00,0.243853350739774,0.630129788,0.58561,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 17:00:00,0.096496953872933,0.608253245,0.58607,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 18:00:00,0.01397954743255,0.59679139,0.58957,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 19:00:00,0,0.578169041,0.59016,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 20:00:00,0,0.551264324,0.58666,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 21:00:00,0,0.520824311,0.57864,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 22:00:00,0,0.494452042,0.5688,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-26 23:00:00,0,0.463939854,0.55743,0.202658767690717,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 00:00:00,0,0.407956315,0.53476,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 01:00:00,0,0.354625514,0.49477,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 02:00:00,0,0.32563786,0.47608,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 03:00:00,0,0.289114277,0.46438,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 04:00:00,0,0.245406774,0.41883,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 05:00:00,0,0.203021842,0.38168,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 06:00:00,0,0.158310225,0.33054,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 07:00:00,0.067993907745866,0.116392529,0.23922,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 08:00:00,0.175913838120104,0.095635328,0.16855,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 09:00:00,0.306951697127937,0.12178221,0.15097,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 10:00:00,0.436357702349869,0.154543843,0.13249,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 11:00:00,0.434617058311575,0.171313707,0.11702,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 12:00:00,0.389523498694517,0.174301361,0.10207,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 13:00:00,0.346496953872933,0.171107312,0.07993,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 14:00:00,0.275946475195822,0.159449193,0.05875,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 15:00:00,0.261368581375109,0.136958531,0.03574,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 16:00:00,0.18782637075718,0.110990187,0.01942,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 17:00:00,0.0847476066144474,0.087978474,0.0137,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 18:00:00,0.0132180156657963,0.082458373,0.02686,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 19:00:00,0,0.09254321,0.04694,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 20:00:00,0,0.111052865,0.07041,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 21:00:00,0,0.129820829,0.0914,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 22:00:00,0,0.161535296,0.11677,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-27 23:00:00,0,0.203844255,0.14347,0.195592924616332,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 00:00:00,0,0.249945552,0.17635,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 01:00:00,0,0.309791073,0.22372,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 02:00:00,0,0.381698006,0.27974,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 03:00:00,0,0.465301678,0.33864,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 04:00:00,0,0.548024058,0.40131,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 05:00:00,0,0.616862298,0.46534,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 06:00:00,0,0.653525166,0.50247,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 07:00:00,0.0322019147084421,0.683142767,0.51664,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 08:00:00,0.0604873803307224,0.70681988,0.53205,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 09:00:00,0.0814295039164491,0.72467553,0.56523,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 10:00:00,0.103187554395126,0.742723014,0.5927,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 11:00:00,0.165741949521323,0.755756885,0.59475,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 12:00:00,0.173901218450827,0.767080722,0.59402,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 13:00:00,0.179123150565709,0.774724913,0.59402,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 14:00:00,0.158072236727589,0.763063628,0.59402,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 15:00:00,0.166068320278503,0.749815764,0.59499,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 16:00:00,0.127175805047868,0.718655271,0.58676,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 17:00:00,0.0566253263707572,0.673107312,0.56459,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 18:00:00,0.0124564838990426,0.639722064,0.56075,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 19:00:00,0,0.616515986,0.57262,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 20:00:00,0,0.590308325,0.58845,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 21:00:00,0,0.56980057,0.59228,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 22:00:00,0,0.560355809,0.59146,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-28 23:00:00,0,0.566249446,0.59255,0.22675033398741,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 00:00:00,0,0.568875594,0.59306,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 01:00:00,0,0.548138018,0.59322,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 02:00:00,0,0.519053498,0.59232,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 03:00:00,0,0.489268123,0.59031,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 04:00:00,0,0.451002849,0.58526,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 05:00:00,0,0.398535613,0.57148,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 06:00:00,0,0.338136119,0.54079,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 07:00:00,0.0383485639686684,0.29446597,0.50749,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 08:00:00,0.0699521322889469,0.287985438,0.46705,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 09:00:00,0.0906222802436902,0.306032289,0.4543,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 10:00:00,0.0951370757180157,0.346456474,0.43083,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 11:00:00,0.12597911227154,0.407646724,0.43994,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 12:00:00,0.169712793733681,0.473445394,0.50194,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 13:00:00,0.206973455178416,0.536033555,0.56565,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 14:00:00,0.221279373368146,0.571097816,0.5888,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 15:00:00,0.210291557876414,0.592293764,0.59324,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 16:00:00,0.139523498694517,0.613183286,0.59373,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 17:00:00,0.0666340295909486,0.639352327,0.59354,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 18:00:00,0.01381636205396,0.66926559,0.59314,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 19:00:00,0,0.696683128,0.59351,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 20:00:00,0,0.721747388,0.59514,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 21:00:00,0,0.729240266,0.59581,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 22:00:00,0,0.729722697,0.59511,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-29 23:00:00,0,0.727216208,0.59504,0.259258393550266,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 00:00:00,0,0.719960114,0.59468,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 01:00:00,0,0.714954099,0.59199,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 02:00:00,0,0.70802849,0.5887,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 03:00:00,0,0.690850269,0.59135,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 04:00:00,0,0.664334916,0.5922,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 05:00:00,0,0.633197847,0.58852,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 06:00:00,0,0.590928775,0.57528,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 07:00:00,0.0923629242819843,0.533918962,0.5554,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 08:00:00,0.23009138381201,0.512811649,0.54262,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 09:00:00,0.330232811140122,0.526189934,0.5301,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 10:00:00,0.425369886858138,0.52630516,0.50705,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 11:00:00,0.440110966057441,0.522796455,0.47317,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 12:00:00,0.416394691035683,0.522072808,0.45392,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 13:00:00,0.293189730200174,0.529209243,0.46025,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 14:00:00,0.153557441253264,0.542709718,0.48273,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 15:00:00,0.0939403829416884,0.547254194,0.49597,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 16:00:00,0.0537423846823325,0.553434631,0.5125,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 17:00:00,0.0290469973890339,0.601946186,0.56225,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 18:00:00,0,0.658173473,0.59206,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 19:00:00,0,0.68893384,0.59468,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 20:00:00,0,0.696800886,0.59364,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 21:00:00,0,0.681750554,0.59349,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 22:00:00,0,0.677306743,0.59309,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-30 23:00:00,0,0.685223805,0.59291,0.304556714275991,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 00:00:00,0,0.705252295,0.59294,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 01:00:00,0,0.733064894,0.59316,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 02:00:00,0,0.754697056,0.59358,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 03:00:00,0,0.763797404,0.59397,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 04:00:00,0,0.771393479,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 05:00:00,0,0.773006015,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 06:00:00,0,0.772754036,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 07:00:00,0.0884464751958225,0.769430833,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 08:00:00,0.231668842471715,0.768531181,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 09:00:00,0.338881636205396,0.770766065,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 10:00:00,0.427545691906005,0.77417094,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 11:00:00,0.489012184508268,0.775642925,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 12:00:00,0.521649260226284,0.775802469,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 13:00:00,0.468505221932115,0.77497056,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 14:00:00,0.431298955613577,0.772908515,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 15:00:00,0.337249782419495,0.771376385,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 16:00:00,0.214371192341166,0.769135169,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 17:00:00,0.0954634464751958,0.768171573,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 18:00:00,0.0156657963446475,0.771026907,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 19:00:00,0,0.769596075,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 20:00:00,0,0.763584046,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 21:00:00,0,0.755320671,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 22:00:00,0,0.742194365,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-03-31 23:00:00,0,0.729321304,0.59402,0.321555626989723,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 00:00:00,0,0.720055714,0.59402,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 01:00:00,0,0.709115543,0.59396,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 02:00:00,0,0.697900601,0.59378,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 03:00:00,0,0.690715416,0.59386,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 04:00:00,0,0.699045901,0.59457,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 05:00:00,0,0.706027224,0.59474,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 06:00:00,0.0172976501305483,0.694017727,0.59624,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 07:00:00,0.0920365535248042,0.670310858,0.59676,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 08:00:00,0.225848563968668,0.658560304,0.59639,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 09:00:00,0.329797650130548,0.680697689,0.5956,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 10:00:00,0.325228459530026,0.698841406,0.59383,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 11:00:00,0.310976936466493,0.708640076,0.59149,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 12:00:00,0.2779590948651,0.71278126,0.59086,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 13:00:00,0.261096605744125,0.708511554,0.59335,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 14:00:00,0.196257615317668,0.698006964,0.59458,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 15:00:00,0.140883376849434,0.671880342,0.59253,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 16:00:00,0.0877937336814621,0.61596138,0.58504,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 17:00:00,0.0473781549173194,0.557539728,0.56808,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 18:00:00,0.0158833768494343,0.523201013,0.54197,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 19:00:00,0,0.492339348,0.51279,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 20:00:00,0,0.454900918,0.48219,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 21:00:00,0,0.423103514,0.465,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 22:00:00,0,0.39939981,0.45485,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-01 23:00:00,0,0.377535296,0.44389,0.30376302022601,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 00:00:00,0,0.357490345,0.42906,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 01:00:00,0,0.338300728,0.40645,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 02:00:00,0,0.315701171,0.38828,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 03:00:00,0,0.290454574,0.37349,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 04:00:00,0,0.259335866,0.36134,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 05:00:00,0,0.22328585,0.33756,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 06:00:00,0.0147954743255004,0.179392846,0.29657,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 07:00:00,0.0604329852045257,0.133988604,0.25325,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 08:00:00,0.142624020887728,0.107233302,0.21471,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 09:00:00,0.246736292428198,0.086992086,0.1699,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 10:00:00,0.339153611836379,0.061829693,0.12253,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 11:00:00,0.434562663185379,0.040695157,0.08089,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 12:00:00,0.461542645778938,0.026576765,0.04722,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 13:00:00,0.414654046997389,0.020367838,0.0265,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 14:00:00,0.342145343777198,0.018383033,0.01496,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 15:00:00,0.246409921671018,0.019021209,0.0079,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 16:00:00,0.135443864229765,0.023824628,0.00299,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 17:00:00,0.0628807658833768,0.031628363,0.00195,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 18:00:00,0.0157745865970409,0.049679012,0.00485,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 19:00:00,0,0.076043052,0.01785,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 20:00:00,0,0.105451092,0.04439,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 21:00:00,0,0.134115859,0.0819,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 22:00:00,0,0.151217474,0.12198,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-02 23:00:00,0,0.15625831,0.15146,0.292105742671758,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 00:00:00,0,0.159104147,0.16692,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 01:00:00,0,0.171632795,0.1807,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 02:00:00,0,0.186650839,0.18769,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 03:00:00,0,0.200273504,0.18652,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 04:00:00,0,0.204237417,0.18364,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 05:00:00,0,0.201985438,0.17901,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 06:00:00,0.0158289817232376,0.194490662,0.16625,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 07:00:00,0.0428633594429939,0.184786325,0.15284,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 08:00:00,0.0670147954743255,0.178369737,0.14177,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 09:00:00,0.0856179286335944,0.173921494,0.13494,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-04-03 10:00:00,0.0978024369016536,0.177542893,0.13318,0.282429719623241,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
