time,PHOT,WTON,HROR,ES_Hydro reservoir,ES_Pumped storage fleet,ES_Waste fleet,ES_Biomass fleet,ES_OCGT fleet Standard,ES_CCGT fleet cogen
2016-05-28 23:00:00,0,0.21689,0.277409154399637,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 00:00:00,0,0.19377,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 01:00:00,0,0.17164,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 02:00:00,0,0.15178,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 03:00:00,0,0.13166,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 04:00:00,0,0.10637,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 05:00:00,0.0271742583063338,0.08068,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 06:00:00,0.0886379311116983,0.0665,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 07:00:00,0.213703776850598,0.04879,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 08:00:00,0.325471698113208,0.04462,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 09:00:00,0.454342469701656,0.04657,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 10:00:00,0.540997037774875,0.0502,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 11:00:00,0.592075135371473,0.05448,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 12:00:00,0.606163355187428,0.07129,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 13:00:00,0.575876879026485,0.10204,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 14:00:00,0.504051816374062,0.14469,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 15:00:00,0.426282637697732,0.17773,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 16:00:00,0.303173241852487,0.20575,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 17:00:00,0.198635301311582,0.22666,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 18:00:00,0.0750250142938822,0.23032,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 19:00:00,0.0222984562607204,0.20366,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 20:00:00,0,0.17559,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 21:00:00,0,0.1439,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 22:00:00,0,0.11285,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-29 23:00:00,0,0.08867,0.272556896659013,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 00:00:00,0,0.07415,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 01:00:00,0,0.0617,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 02:00:00,0,0.05068,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 03:00:00,0,0.04769,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 04:00:00,0,0.04487,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 05:00:00,0.0303119639794168,0.03454,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 06:00:00,0.0898420359806933,0.02507,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 07:00:00,0.238928312711286,0.0207,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 08:00:00,0.414492356038884,0.01657,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 09:00:00,0.561948034970825,0.01295,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 10:00:00,0.652551559978,0.01153,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 11:00:00,0.681936872090174,0.01544,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 12:00:00,0.674693909284628,0.02301,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 13:00:00,0.646905374499714,0.03648,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 14:00:00,0.576618906770444,0.05523,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 15:00:00,0.488733577405215,0.07674,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 16:00:00,0.339769844312511,0.08831,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 17:00:00,0.210460611952632,0.08667,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 18:00:00,0.0784879782353627,0.08072,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 19:00:00,0.0240137221269297,0.07544,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 20:00:00,0,0.0782,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 21:00:00,0,0.06435,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 22:00:00,0,0.05221,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-30 23:00:00,0,0.04356,0.187983534312161,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 00:00:00,0,0.03806,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 01:00:00,0,0.03374,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 02:00:00,0,0.03143,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 03:00:00,0,0.02691,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 04:00:00,0,0.02073,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 05:00:00,0.0308036366713074,0.01532,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 06:00:00,0.0841890082003806,0.00866,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 07:00:00,0.246008278022224,0.00879,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 08:00:00,0.414221957129865,0.01137,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 09:00:00,0.537975317992471,0.01262,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 10:00:00,0.609040702465466,0.01399,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 11:00:00,0.651946881000568,0.01676,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 12:00:00,0.642152658662093,0.02199,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 13:00:00,0.599723803834962,0.02572,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 14:00:00,0.53883488223335,0.03309,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 15:00:00,0.447255574614065,0.04354,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 16:00:00,0.305945959746482,0.05439,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 17:00:00,0.192716492311728,0.06961,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 18:00:00,0.0707547169811321,0.08892,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 19:00:00,0.0207437272123913,0.11701,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 20:00:00,0,0.13336,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 21:00:00,0,0.11809,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 22:00:00,0,0.09667,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-05-31 23:00:00,0,0.07586,0.155848530331072,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 00:00:00,0,0.05631,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 01:00:00,0,0.03987,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 02:00:00,0,0.03067,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 03:00:00,0,0.02669,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 04:00:00,0,0.02519,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 05:00:00,0.0274442538593482,0.02045,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 06:00:00,0.0887174245036701,0.012,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 07:00:00,0.220772784093129,0.00988,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 08:00:00,0.356072831091451,0.01057,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 09:00:00,0.491542323768922,0.00951,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 10:00:00,0.578473413379074,0.00671,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 11:00:00,0.624419474313558,0.00885,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 12:00:00,0.616609955559959,0.01389,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 13:00:00,0.579478231736539,0.01991,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 14:00:00,0.510008778341371,0.02749,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 15:00:00,0.434480188375203,0.03892,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 16:00:00,0.301268307164534,0.05472,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 17:00:00,0.190621593760826,0.07326,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 18:00:00,0.0822331070470853,0.09498,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 19:00:00,0.0229159519725557,0.10493,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 20:00:00,0,0.10781,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 21:00:00,0,0.09572,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 22:00:00,0,0.07896,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-01 23:00:00,0,0.05957,0.188040532375554,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 00:00:00,0,0.0471,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 01:00:00,0,0.03718,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 02:00:00,0,0.03289,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 03:00:00,0,0.02664,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 04:00:00,0,0.02453,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 05:00:00,0.0312786003915413,0.02373,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 06:00:00,0.0879073756432247,0.01696,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 07:00:00,0.236774695672543,0.02039,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 08:00:00,0.410870734342276,0.03242,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 09:00:00,0.555746140651801,0.04752,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 10:00:00,0.646032536423214,0.06855,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 11:00:00,0.681045007391442,0.08755,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 12:00:00,0.684800669014729,0.10861,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 13:00:00,0.658876500857633,0.13118,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 14:00:00,0.59991423670669,0.14824,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 15:00:00,0.505802698976732,0.15945,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 16:00:00,0.364575014067892,0.1652,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 17:00:00,0.221174622975652,0.17067,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 18:00:00,0.0853344768439108,0.17236,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 19:00:00,0.0257289879931389,0.18701,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 20:00:00,0,0.21056,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 21:00:00,0,0.21554,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 22:00:00,0,0.21039,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-02 23:00:00,0,0.2075,0.213291374680476,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 00:00:00,0,0.19933,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 01:00:00,0,0.19381,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 02:00:00,0,0.18738,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 03:00:00,0,0.18213,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 04:00:00,0,0.17348,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 05:00:00,0.0308747855917667,0.16023,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 06:00:00,0.089622641509434,0.14087,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 07:00:00,0.224485420240137,0.14741,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 08:00:00,0.366852487135506,0.15968,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 09:00:00,0.501072041166381,0.16204,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 10:00:00,0.587264150943396,0.1627,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 11:00:00,0.63057461406518,0.16758,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 12:00:00,0.641080617495712,0.18157,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 13:00:00,0.598627787307033,0.20059,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 14:00:00,0.533447684391081,0.22183,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 15:00:00,0.437821612349914,0.24832,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 16:00:00,0.3102487135506,0.27535,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 17:00:00,0.199828473413379,0.30318,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 18:00:00,0.0795454545454545,0.31275,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 19:00:00,0.0240137221269297,0.31731,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 20:00:00,0,0.34472,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 21:00:00,0,0.35459,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 22:00:00,0,0.34009,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-03 23:00:00,0,0.31698,0.188816378250729,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 00:00:00,0,0.28526,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 01:00:00,0,0.24763,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 02:00:00,0,0.23247,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 03:00:00,0,0.22738,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 04:00:00,0,0.21984,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 05:00:00,0.0321612349914237,0.21283,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 06:00:00,0.0894082332761578,0.18534,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 07:00:00,0.233919382504288,0.19068,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 08:00:00,0.405660377358491,0.21916,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 09:00:00,0.53795025728988,0.22643,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 10:00:00,0.631646655231561,0.21784,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 11:00:00,0.672169811320755,0.21109,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 12:00:00,0.676029159519726,0.21741,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 13:00:00,0.653730703259005,0.2211,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 14:00:00,0.590480274442539,0.21757,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 15:00:00,0.489279588336192,0.21621,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 16:00:00,0.349485420240137,0.20899,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 17:00:00,0.215265866209262,0.20901,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 18:00:00,0.0806174957118353,0.20744,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 19:00:00,0.0259433962264151,0.22563,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 20:00:00,0,0.27009,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 21:00:00,0,0.29176,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 22:00:00,0,0.29311,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-04 23:00:00,0,0.28497,0.170149302423013,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 00:00:00,0,0.27023,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 01:00:00,0,0.25562,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 02:00:00,0,0.24667,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 03:00:00,0,0.23178,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 04:00:00,0,0.21555,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 05:00:00,0.0328044596912521,0.19734,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 06:00:00,0.0879073756432247,0.15715,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 07:00:00,0.230274442538593,0.15344,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 08:00:00,0.376929674099485,0.15401,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 09:00:00,0.50557461406518,0.14705,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 10:00:00,0.593696397941681,0.14046,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 11:00:00,0.644082332761578,0.1338,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 12:00:00,0.649228130360206,0.12412,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 13:00:00,0.621998284734134,0.11913,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 14:00:00,0.563250428816467,0.11666,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 15:00:00,0.466552315608919,0.11875,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 16:00:00,0.326114922813036,0.12598,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 17:00:00,0.203259005145798,0.14122,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 18:00:00,0.0771869639794168,0.15953,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 19:00:00,0.024442538593482,0.17743,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 20:00:00,0,0.19666,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 21:00:00,0,0.2198,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 22:00:00,0,0.24225,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-05 23:00:00,0,0.2564,0.165664381095852,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 00:00:00,0,0.25849,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 01:00:00,0,0.25484,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 02:00:00,0,0.25218,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 03:00:00,0,0.24133,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 04:00:00,0,0.23423,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 05:00:00,0.0306603773584906,0.22761,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 06:00:00,0.085548885077187,0.19773,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 07:00:00,0.216552315608919,0.1989,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 08:00:00,0.346912521440823,0.20845,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 09:00:00,0.476415094339623,0.20737,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 10:00:00,0.563464837049743,0.19918,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 11:00:00,0.621355060034305,0.19745,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 12:00:00,0.630360205831904,0.20421,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 13:00:00,0.596698113207547,0.22425,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 14:00:00,0.535806174957118,0.25649,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 15:00:00,0.447255574614065,0.28102,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 16:00:00,0.315394511149228,0.30989,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 17:00:00,0.194682675814751,0.35478,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 18:00:00,0.0763293310463122,0.38378,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 19:00:00,0.0246569468267581,0.38228,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 20:00:00,0,0.40025,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 21:00:00,0,0.37778,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 22:00:00,0,0.34814,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-06 23:00:00,0,0.32296,0.121688064456003,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 00:00:00,0,0.29643,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 01:00:00,0,0.28214,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 02:00:00,0,0.26969,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 03:00:00,0,0.26431,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 04:00:00,0,0.24538,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 05:00:00,0.0315180102915952,0.22269,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 06:00:00,0.0919811320754717,0.18448,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 07:00:00,0.228344768439108,0.17318,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 08:00:00,0.379716981132075,0.17568,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 09:00:00,0.522084048027444,0.17165,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 10:00:00,0.612778730703259,0.16811,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 11:00:00,0.659948542024014,0.16818,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 12:00:00,0.670883361921098,0.17161,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 13:00:00,0.648799313893654,0.18525,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 14:00:00,0.58426243567753,0.20492,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 15:00:00,0.479202401372213,0.24229,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 16:00:00,0.334048027444254,0.2928,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 17:00:00,0.208404802744425,0.32666,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 18:00:00,0.0812607204116638,0.32999,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 19:00:00,0.0253001715265866,0.32311,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 20:00:00,0,0.33728,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 21:00:00,0,0.3332,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 22:00:00,0,0.30258,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-07 23:00:00,0,0.26788,0.107985561963114,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 00:00:00,0,0.23398,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 01:00:00,0,0.20791,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 02:00:00,0,0.18327,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 03:00:00,0,0.17079,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 04:00:00,0,0.16454,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 05:00:00,0.0338765008576329,0.15866,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 06:00:00,0.0909090909090909,0.13636,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 07:00:00,0.233061749571184,0.12806,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 08:00:00,0.39901372212693,0.13717,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 09:00:00,0.532590051457976,0.15181,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 10:00:00,0.612349914236707,0.16159,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
2016-06-08 11:00:00,0.652658662092624,0.16163,0.208129198722928,0.86,1,0.3508,0.18,0.96,0.92
